series_id,series_name,all_names,trust,cik,ticker,all_tickers,first_year,last_year,leverage_parsed,leverage_note,reset,underlying,underlying_note,category,active_2026,has_ticker,n_obs,beta,r2,resid_sd,beta_first60,beta_last60,beta_roll_min,beta_roll_max,price_ticker,first_date,last_date,med_dollar_vol,lev_check
S000080899,T-REX 2X LONG NVIDIA DAILY TARGET ETF,T-REX 2X LONG NVIDIA DAILY TARGET ETF,ETF Opportunities Trust,1771146,NVDX,NVDX,2023,2026,2.0,number,daily,NVDA,company name,single_stock,True,True,732.0,1.9906729365035543,0.9976597615718044,0.002802711845896275,2.004333417460291,1.9693570439189283,1.9441287476216398,2.0354813938592553,NVDX,2023-10-19,2026-09-23,106050468.90392303,ok
S000081684,Direxion Daily NVDA Bull 2X ETF,Direxion Daily NVDA Bull 2X Shares | Direxion Daily NVDA Bull 2X ETF,Direxion Shares ETF Trust,1424958,NVDU,NVDU,2024,2026,2.0,number,daily,NVDA,ticker token,single_stock,True,True,758.0,1.9114350322235258,0.9904042736304686,0.0055104796344645724,1.5048145040653218,1.9787822297364754,1.4927043161850435,2.016539560651549,NVDU,2023-09-13,2026-09-23,37960817.22450256,ok+beta_varies
S000086646,Leverage Shares 2X Long NVDA Daily ETF,Leverage Shares 2X Long NVDA Daily ETF,Themes ETF Trust,1976322,NVDG,NVDG,2025,2026,2.0,number,daily,NVDA,ticker token,single_stock,True,True,442.0,1.9722688858890942,0.9968660033310058,0.0031005908971716385,1.9871004989826393,1.9868511593870948,1.8919532502676155,2.0094337895105783,NVDG,2024-12-13,2026-09-23,3117469.416999817,ok
S000094857,ProShares Ultra NVDA,ProShares Ultra NVDA,PROSHARES TRUST,1174610,NVDB,NVDB,2026,2026,2.0,proshares ultra,daily,NVDA,ticker token,single_stock,True,True,259.0,1.982033768758858,0.9959823270734969,0.0029484023407368573,2.012220991748833,1.9878839078350174,1.9462474642505925,2.0225940167180627,NVDB,2025-09-10,2026-09-23,505865.4930114746,ok
S000088306,GraniteShares 2x Short NVO Daily ETF,GraniteShares 2x Short NVO Daily ETF,GraniteShares ETF Trust,1689873,NVOD,NVOD,2025,2026,-2.0,number,daily,NVO,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000085138,Defiance Daily Target 2X Long NVO ETF,Defiance Daily Target 2X Long NVO ETF,Tidal Trust II,1924868,NVOX,NVOX,2024,2026,2.0,number,daily,NVO,ticker token,single_stock,True,True,450.0,1.9961833468293713,0.9977185223886303,0.0029024772755472956,1.9959909716333246,2.003856935823124,1.9554371471750436,2.0301047226911084,NVOX,2024-12-03,2026-09-23,4457555.850791931,ok
S000088291,GraniteShares 2x Long NVO Daily ETF,GraniteShares 2x Long NVO Daily ETF,GraniteShares ETF Trust,1689873,NVU,NVU,2025,2026,2.0,number,daily,NVO,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000099409,Defiance Daily Target 2X Short NVTS ETF,Defiance Daily Target 2X Short NVTS ETF,Tidal Trust II,1924868,SNVT,SNVT,2026,2026,-2.0,number,daily,NVTS,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095057,Tradr 2X Long NVTS Daily ETF,Tradr 2X Long NVTS Daily ETF,Investment Managers Series Trust II,1587982,NVTX,NVTX,2026,2026,2.0,number,daily,NVTS,ticker token,single_stock,True,True,260.0,1.9985616306861238,0.9970288837601791,0.008538729985546238,1.9933844971179129,2.000145204288526,1.9815632516915944,2.014857993378661,NVTX,2025-09-09,2026-09-23,5656402.7853012085,ok
S000096121,Tradr 2X Long NXPI Daily ETF,Tradr 2X Long NXPI Daily ETF,Investment Managers Series Trust II,1587982,NXPX,NXPX,2026,2026,2.0,number,daily,NXPI,ticker token,single_stock,True,True,79.0,2.1036959946506983,0.9007246288561344,0.02103381562306551,2.124865179284149,2.198823347782997,2.121478943563273,2.198823347782997,NXPX,2026-05-28,2026-09-23,15070.499897003174,ok
S000104258,Leverage Shares 2X Long NXPI Daily ETF,Leverage Shares 2X Long NXPI Daily ETF,Themes ETF Trust,1976322,NXPG,NXPG,2026,2026,2.0,number,daily,NXPI,ticker token,single_stock,True,True,76.0,1.9085138272513644,0.9719387556085596,0.00964241083075443,1.8993979562110754,1.925525788678561,1.8937027780054176,1.925525788678561,NXPG,2026-06-02,2026-09-23,30485.99989414215,ok
S000096884,Defiance Daily Target 2X Short OKLO ETF,Defiance Daily Target 2X Short OKLO ETF,Tidal Trust II,1924868,OKLS,OKLS,2026,2026,-2.0,number,daily,OKLO,ticker token,single_stock,True,True,4.0,,,,,,,,OKLS,2026-07-17,2026-09-04,0.0,no_prices
S000093879,T-REX 2X LONG OKLO DAILY TARGET ETF,T-REX 2X LONG OKLO DAILY TARGET ETF,ETF Opportunities Trust,1771146,OKUP,OKUP,2025,2026,2.0,number,daily,OKLO,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000096122,Tradr 2X Long ON Daily ETF,Tradr 2X Long ON Daily ETF,Investment Managers Series Trust II,1587982,ONX,ONX,2026,2026,2.0,number,daily,ON,ticker token,single_stock,True,True,80.0,1.9815759088632252,0.9912884915670159,0.00915349186529226,1.9832553641011936,1.9212562908950142,1.9212562908950142,1.9832553641011936,ONX,2026-05-28,2026-09-23,227423.99997711182,ok
S000100579,Tradr 2X Long ONDS Daily ETF,Tradr 2X Long ONDS Daily ETF,Investment Managers Series Trust II,1587982,ONDU,ONDU,2026,2026,2.0,number,daily,ONDS,ticker token,single_stock,True,True,173.0,1.9845421865623445,0.9970177458493532,0.006578268718841918,2.001616235446599,1.9900359663112266,1.9545234834168876,2.0033921750653088,ONDU,2026-01-13,2026-09-23,542096.4923381805,ok
S000099410,Defiance Daily Target 2X Short OPEN ETF,Defiance Daily Target 2X Short OPEN ETF,Tidal Trust II,1924868,OPED,OPED,2026,2026,-2.0,number,daily,OPEN,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100818,Tradr 2X Short OPEN Daily ETF,Tradr 2X Short OPEN Daily ETF,Investment Managers Series Trust II,1587982,OPEZ,OPEZ,2026,2026,-2.0,number,daily,OPEN,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000096123,Tradr 2X Long OPEN Daily ETF,Tradr 2X Long OPEN Daily ETF,Investment Managers Series Trust II,1587982,OPEX,OPEX,2026,2026,2.0,number,daily,OPEN,ticker token,single_stock,True,True,228.0,2.0074264391087215,0.9913024407284943,0.009444621783252042,1.991538776901121,2.011909356592241,1.9882435365312614,2.04613834075036,OPEX,2025-10-23,2026-09-23,851174.9763727188,ok
S000099411,Defiance Daily Target 2X Short ORCL ETF,Defiance Daily Target 2X Short ORCL ETF,Tidal Trust II,1924868,SORC,SORC,2026,2026,-2.0,number,daily,ORCL,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000094250,Direxion Daily ORCL Bear 1X ETF,Direxion Daily ORCL Bear 1X ETF,Direxion Shares ETF Trust,1424958,ORCS,ORCS,2025,2026,-1.0,number,daily,ORCL,ticker token,single_stock,True,True,209.0,-1.0111908817755026,0.9969038911752502,0.0020687254030641047,-1.014771451037886,-1.0123795434622702,-1.0219366168144508,-0.999031130631483,ORCS,2025-11-19,2026-09-23,1531486.2186431885,ok
S000089803,Defiance Daily Target 2X Long ORCL ETF,Defiance Daily Target 2X Long ORCL ETF,Tidal Trust II,1924868,ORCX,ORCX,2025,2026,2.0,number,daily,ORCL,ticker token,single_stock,True,True,406.0,1.9882624912145748,0.9976829872355794,0.0036011602404538738,1.996776584314584,1.9965639889642384,1.8797686592991247,2.0211198516124607,ORCX,2025-02-07,2026-09-23,52823972.092819214,ok
S000094251,Direxion Daily ORCL Bull 2X ETF,Direxion Daily ORCL Bull 2X ETF,Direxion Shares ETF Trust,1424958,ORCU,ORCU,2025,2026,2.0,number,daily,ORCL,ticker token,single_stock,True,True,209.0,2.0066922399485847,0.9980251891947267,0.003268596647376821,2.012669749966178,1.9853192873053978,1.9853192873053978,2.0241353935779762,ORCU,2025-11-19,2026-09-23,33076425.876927376,ok
S000095478,T-REX 2X LONG OSCR DAILY TARGET ETF,T-REX 2X LONG OSCR DAILY TARGET ETF,ETF Opportunities Trust,1771146,OSCU,OSCU,2026,2026,2.0,number,daily,OSCR,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095549,Defiance Daily Target 2X Long OSCR ETF,Defiance Daily Target 2X Long OSCR ETF,Tidal Trust II,1924868,OSCX,OSCX,2026,2026,2.0,number,daily,OSCR,ticker token,single_stock,True,True,248.0,2.052884062407719,0.8417249676905296,0.03940998208380519,2.0098530429447945,2.276224979928223,1.9764271837571228,2.276224979928223,OSCX,2025-09-25,2026-09-23,273561.8049621582,ok
S000104016,Defiance Daily Target 2X Long OSS ETF,Defiance Daily Target 2X Long OSS ETF,Tidal Trust II,1924868,OSSL,OSSL,2026,2026,2.0,number,daily,OSS,ticker token,single_stock,True,True,80.0,2.0402494460866967,0.9895645093451682,0.010285160733368682,2.0563894231676696,2.034984721907265,2.034041325164995,2.0563894231676696,OSSL,2026-05-27,2026-09-23,9850.499725341797,ok
S000100087,Defiance Daily Target 2X Long OXY ETF,Defiance Daily Target 2X Long OXY ETF,Tidal Trust II,1924868,LOXY,LOXY,2026,2026,2.0,number,daily,OXY,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000105178,GraniteShares 2x Short P Daily ETF,GraniteShares 2x Short P Daily ETF,GraniteShares ETF Trust,1689873,PSD,PSD,2026,2026,-2.0,number,daily,P,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000105153,GraniteShares 2x Long P Daily ETF,GraniteShares 2x Long P Daily ETF,GraniteShares ETF Trust,1689873,PUL,PUL,2026,2026,2.0,number,daily,P,ticker token,single_stock,True,True,53.0,1.9872757947127646,0.9973618109541604,0.00453505319086014,,,,,PUL,2026-07-07,2026-09-21,23160.500717163086,ok
S000101636,T-REX 2X LONG PAAS DAILY TARGET ETF,T-REX 2X LONG PAAS DAILY TARGET ETF,ETF Opportunities Trust,1771146,PAAU,PAAU,2026,2026,2.0,number,daily,PAAS,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000087449,T-REX 2X INVERSE PANW DAILY TARGET ETF,T-REX 2X INVERSE PANW DAILY TARGET ETF,ETF Opportunities Trust,1771146,PAND,PAND,2025,2026,-2.0,number,daily,PANW,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000088307,GraniteShares 2x Short PANW Daily ETF,GraniteShares 2x Short PANW Daily ETF,GraniteShares ETF Trust,1689873,PAS,PAS,2025,2026,-2.0,number,daily,PANW,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000090368,Direxion Daily PANW Bear 1X ETF,Direxion Daily PANW Bear 1X Shares | Direxion Daily PANW Bear 1X ETF,Direxion Shares ETF Trust,1424958,PALD,PALD,2025,2026,-1.0,number,daily,PANW,ticker token,single_stock,True,True,371.0,-0.9966243249966167,0.9979385840982055,0.0012462551797126776,-1.0028080240951989,-0.9928705811517657,-1.0065660006663228,-0.9897031437068786,PALD,2025-03-27,2026-09-23,572034.8167419434,ok
S000087473,T-REX 2X LONG PANW DAILY TARGET ETF,T-REX 2X LONG PANW DAILY TARGET ETF,ETF Opportunities Trust,1771146,PANU,PANU,2025,2026,2.0,number,daily,PANW,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000088292,GraniteShares 2x Long PANW Daily ETF,GraniteShares 2x Long PANW Daily ETF,GraniteShares ETF Trust,1689873,PAU,PAU,2025,2026,2.0,number,daily,PANW,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000090382,Direxion Daily PANW Bull 2X ETF,Direxion Daily PANW Bull 2X Shares | Direxion Daily PANW Bull 2X ETF,Direxion Shares ETF Trust,1424958,PALU,PALU,2025,2026,2.0,number,daily,PANW,ticker token,single_stock,True,True,373.0,2.0040676488862124,0.9988756736333235,0.0018392534918811822,2.0132875379594175,2.001273870576117,1.9781280377152852,2.027917344938727,PALU,2025-03-27,2026-09-23,5883802.362442017,ok
S000091225,Leverage Shares 2X Long PANW Daily ETF,Leverage Shares 2X Long PANW Daily ETF,Themes ETF Trust,1976322,PANG,PANG,2025,2026,2.0,number,daily,PANW,ticker token,single_stock,True,True,377.0,1.9994276137733442,0.9977452333486458,0.0026391596729223037,2.005811087449672,1.99943901746186,1.9134616369153026,2.025601753099198,PANG,2025-03-21,2026-09-23,1033689.9699211121,ok
S000100580,Tradr 2X Long PATH Daily ETF,Tradr 2X Long PATH Daily ETF,Investment Managers Series Trust II,1587982,PATX,PATX,2026,2026,2.0,number,daily,PATH,ticker token,single_stock,True,True,173.0,2.0154035695646555,0.9941341305238679,0.006129203496698894,2.0306214383748427,1.9985261059631285,1.9767486122942652,2.0405229565083953,PATX,2026-01-13,2026-09-23,460044.0107345581,ok
S000089271,KraneShares 2x Long PDD Daily ETF,KraneShares 2x Long PDD Daily ETF,Krane Shares Trust,1547576,KPDD,KPDD,2025,2026,2.0,number,daily,PDD,ticker token,single_stock,True,True,384.0,1.9938071322221342,0.9976782106809731,0.002147096252030095,1.9979847879641712,1.9845230958989346,1.9659901128659185,2.0110322952446444,KPDD,2025-03-12,2026-09-23,575893.2058811188,ok
S000090915,GraniteShares 2x Long PDD Daily ETF,GraniteShares 2x Long PDD Daily ETF,GraniteShares ETF Trust,1689873,PDDL,PDDL,2025,2026,2.0,number,daily,PDD,ticker token,single_stock,True,True,299.0,2.0056498857980496,0.994757736620997,0.002966291115615125,1.9945060587260233,2.0202898701661463,1.983716458162048,2.0303516235938703,PDDL,2025-07-15,2026-09-23,229460.59913635254,ok
S000091057,Defiance Daily Target 2X Long PENN ETF,Defiance Daily Target 2X Long PENN ETF,Tidal Trust II,1924868,PENX,PENX,2025,2026,2.0,number,daily,PENN,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000076092,AXS 2X PFE Bear Daily ETF,AXS 2X PFE Bear Daily ETF,Investment Managers Series Trust II,1587982,PFES,PFES,2022,2025,-2.0,number,daily,PFE,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000076093,AXS 2X PFE Bull Daily ETF,AXS 2X PFE Bull Daily ETF,Investment Managers Series Trust II,1587982,PFEL,PFEL,2022,2025,2.0,number,daily,PFE,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000102156,Defiance Daily Target 2X Long PINS ETF,Defiance Daily Target 2X Long PINS ETF,Tidal Trust II,1924868,PINL,PINL,2026,2026,2.0,number,daily,PINS,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000087450,T-REX 2X INVERSE PLTR DAILY TARGET ETF,T-REX 2X INVERSE PLTR DAILY TARGET ETF,ETF Opportunities Trust,1771146,PLTD,PLTD,2025,2026,-2.0,number,daily,PLTR,ticker token,single_stock,True,True,443.0,-0.9967194511165385,0.9991243612868627,0.0011845256465561468,-0.9944671945369689,-0.9958364867865546,-1.01239328286399,-0.9905805584962679,PLTD,2024-12-12,2026-09-23,189791312.01205254,MISMATCH
S000088055,Direxion Daily PLTR Bear 1X ETF,Direxion Daily PLTR Bear 1X Shares | Direxion Daily PLTR Bear 1X ETF,Direxion Shares ETF Trust,1424958,PLTD,PLTD,2025,2026,-1.0,number,daily,PLTR,ticker token,single_stock,True,True,443.0,-0.9967194511165385,0.9991243612868627,0.0011845256465561468,-0.9944671945369689,-0.9958364867865546,-1.01239328286399,-0.9905805584962679,PLTD,2024-12-12,2026-09-23,189791312.01205254,ok
S000076345,GraniteShares 2x Long PLTR Daily ETF,GraniteShares 2x Long Palantir Daily ETF | GraniteShares 1.25x Long PLTR Daily ETF | GraniteShares 2x Long PLTR Daily ETF,GraniteShares ETF Trust,1689873,PTIR,PTIR,2022,2026,2.0,number,daily,PLTR,ticker token,single_stock,True,True,513.0,1.9929172826079158,0.9996777904054509,0.0014512483985555753,2.002713279731803,1.9810955247072892,1.9785145237046875,2.006146523385388,PTIR,2024-09-04,2026-09-23,58586858.10184479,ok
S000088054,Direxion Daily PLTR Bull 2X ETF,Direxion Daily PLTR Bull 2X Shares | Direxion Daily PLTR Bull 2X ETF,Direxion Shares ETF Trust,1424958,PLTU,PLTU,2025,2026,2.0,number,daily,PLTR,ticker token,single_stock,True,True,444.0,1.988362219939901,0.9995917968380884,0.0016164462749828094,1.9862727606393564,1.976976165727452,1.9756586053780023,2.010598538681265,PLTU,2024-12-11,2026-09-23,60337015.233039856,ok
S000091226,Leverage Shares 2X Long PLTR Daily ETF,Leverage Shares 2X Long PLTR Daily ETF,Themes ETF Trust,1976322,PLTG,PLTG,2025,2026,2.0,number,daily,PLTR,ticker token,single_stock,True,True,353.0,1.9903658975011416,0.9984047435338059,0.0028818539338408334,1.9790877705453216,1.9850711194553092,1.9632703830417655,2.034717254541671,PLTG,2025-04-25,2026-09-23,2409274.4926452637,ok
S000094858,ProShares Ultra PLTR,ProShares Ultra PLTR,PROSHARES TRUST,1174610,PLTA,PLTA,2026,2026,2.0,proshares ultra,daily,PLTR,ticker token,single_stock,True,True,259.0,1.9893827217184703,0.9989383553855502,0.0023974934786770478,1.9810968116033454,1.981051361666683,1.9807860920547962,2.007496249774711,PLTA,2025-09-10,2026-09-23,517697.850894928,ok
S000100550,Leverage Shares 2X Long PLUG Daily ETF,Leverage Shares 2X Long PLUG Daily ETF,Themes ETF Trust,1976322,PLUL,PLUL,2026,2026,2.0,number,daily,PLUG,ticker token,single_stock,True,True,173.0,1.9588685023617334,0.9935723946872633,0.008179095727523511,1.94187284956478,1.9443536244129482,1.932067786986861,1.9974460472695672,PLUL,2026-01-13,2026-09-23,243607.60731697083,ok
S000092418,Defiance Daily Target 2X Long PM ETF,Defiance Daily Target 2X Long PM ETF,Tidal Trust II,1924868,XPM,XPM,2025,2026,2.0,number,daily,PM,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100919,Tradr 2X Long POET Daily ETF,Tradr 2X Long POET Daily ETF,Investment Managers Series Trust II,1587982,POEX,POEX,2026,2026,2.0,number,daily,POET,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100998,Defiance Daily Target 2X Long POET ETF,Defiance Daily Target 2X Long POET ETF,Tidal Trust II,1924868,POEL,POEL,2026,2026,2.0,number,daily,POET,ticker token,single_stock,True,True,97.0,1.820175821872151,0.9127715464866927,0.04640725425837614,1.7895617619957769,1.9787022638682166,1.7277057009266723,1.9916737081616462,POEL,2026-05-01,2026-09-23,4005060.016012192,ok
S000095059,Tradr 2X Long PONY Daily ETF,Tradr 2X Long PONY Daily ETF,Investment Managers Series Trust II,1587982,PONX,PONX,2026,2026,2.0,number,daily,PONY,ticker token,single_stock,True,True,260.0,2.000446728224014,0.9893672063375148,0.009332143660460018,2.007464556961907,1.9695836021285176,1.9580294997940404,2.0363063769200314,PONX,2025-09-09,2026-09-23,114338.3982181549,ok
S000076094,AXS 1.5X PYPL Bear Daily ETF,AXS 2X PYPL Bear Daily ETF | AXS 1.5X PYPL Bear Daily ETF,Investment Managers Series Trust II,1587982,PYPS,PYPS,2022,2025,-1.5,number,daily,PYPL,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000076095,AXS 1.5X PYPL Bull Daily ETF,AXS 2X PYPL Bull Daily ETF | AXS 1.5X PYPL Bull Daily ETF,Investment Managers Series Trust II,1587982,PYPT,PYPT,2022,2025,1.5,number,daily,PYPL,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000091227,Leverage Shares 2X Long PYPL Daily ETF,Leverage Shares 2X Long PYPL Daily ETF,Themes ETF Trust,1976322,PYPG,PYPG,2025,2026,2.0,number,daily,PYPL,ticker token,single_stock,True,True,367.0,2.0013379255467347,0.9973080994214215,0.002661523698744124,1.9811638997205756,2.0158309635076517,1.9439030161535074,2.0222420205524383,PYPG,2025-04-04,2026-09-23,2423913.9776468277,ok
S000092897,Direxion Daily PYPL Bull 2X ETF,Direxion Daily PYPL Bull 2X Shares | Direxion Daily PYPL Bull 2X ETF,Direxion Shares ETF Trust,1424958,PYPU,PYPU,2025,2026,2.0,number,daily,PYPL,ticker token,single_stock,True,True,123.0,2.003517732542719,0.9960313434791732,0.0034070761073819204,1.962899646284461,2.0205590528231205,1.9378135240604704,2.0205590528231205,PYPU,2026-03-25,2026-09-23,128084.99908447266,ok
S000086141,Tradr 1.75X Short Triple Q Quarterly ETF,Tradr 2X Short QQQ Quarterly ETF | Tradr 1.75X Short Triple Q Quarterly ETF,Investment Managers Series Trust II,1587982,SQQ,SQQ,2024,2025,-1.75,number,quarterly,Q,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000086113,Tradr 2X Long Triple Q Weekly ETF,Tradr 2X Long QQQ Weekly ETF | Tradr 2X Long Triple Q Weekly ETF,Investment Managers Series Trust II,1587982,QQQW,QQQW,2024,2026,2.0,number,weekly,Q,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000093245,Defiance Daily Target 2X Short QBTS ETF,Defiance Daily Target 2X Short QBTS ETF,Tidal Trust II,1924868,QBTZ,QBTZ,2025,2026,-2.0,number,daily,QBTS,ticker token,single_stock,True,True,240.0,-1.9948254358330884,0.996977039225262,0.007374109832903355,-1.9916497985062493,-1.961735917957725,-2.0193666283111487,-1.9613981428586624,QBTZ,2025-10-07,2026-09-23,10944764.140014648,ok
S000091896,Tradr 2X Long QBTS Daily ETF,Tradr 2X Long QBTS Daily ETF,Investment Managers Series Trust II,1587982,QBTX,QBTX,2025,2026,2.0,number,daily,QBTS,ticker token,single_stock,True,True,352.0,1.9766785605924697,0.9965312582768013,0.007882911544369266,1.9876415611951854,1.9218085505587703,1.9173110661493624,2.003161252149931,QBTX,2025-04-25,2026-09-23,14410844.313526154,ok
S000088309,GraniteShares 2x Short QCOM Daily ETF,GraniteShares 2x Short QCOM Daily ETF,GraniteShares ETF Trust,1689873,QCS,QCS,2025,2026,-2.0,number,daily,QCOM,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000090370,Direxion Daily QCOM Bear 1X ETF,Direxion Daily QCOM Bear 1X ETF,Direxion Shares ETF Trust,1424958,QCMD,QCMD,2025,2026,-1.0,number,daily,QCOM,ticker token,single_stock,True,True,306.0,-1.0073193724177278,0.997635907324037,0.0015253986606322146,-1.0138359110491106,-1.0055452389494322,-1.0322204431280497,-0.9910396631854347,QCMD,2025-06-25,2026-09-23,297945.2507019043,ok
S000088293,GraniteShares 2x Long QCOM Daily ETF,GraniteShares 2x Long QCOM Daily ETF,GraniteShares ETF Trust,1689873,QCML,QCML,2025,2026,2.0,number,daily,QCOM,ticker token,single_stock,True,True,368.0,2.0110424802384843,0.993966452521413,0.004919167379722023,1.9869620181994432,1.9960863577860686,1.8607729367813022,2.147576415390338,QCML,2025-04-03,2026-09-23,7293493.165111542,ok
S000090369,Direxion Daily QCOM Bull 2X ETF,Direxion Daily QCOM Bull 2X ETF,Direxion Shares ETF Trust,1424958,QCMU,QCMU,2025,2026,2.0,number,daily,QCOM,ticker token,single_stock,True,True,312.0,2.029490774767663,0.9928230169479944,0.0053727149080077755,2.0037873747092734,1.9990361964274905,1.9528382728855413,2.1678883262656288,QCMU,2025-06-25,2026-09-23,2120944.652557373,ok
S000100920,Tradr 2X Long QMCO Daily ETF,Tradr 2X Long QMCO Daily ETF,Investment Managers Series Trust II,1587982,QMCX,QMCX,2026,2026,2.0,number,daily,QMCO,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100819,Tradr 2X Short QS Daily ETF,Tradr 2X Short QS Daily ETF,Investment Managers Series Trust II,1587982,QSZ,QSZ,2026,2026,-2.0,number,daily,QS,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095916,Defiance Daily Target 2X Long QS ETF,Defiance Daily Target 2X Long QS ETF,Tidal Trust II,1924868,QSU,QSU,2026,2026,2.0,number,daily,QS,ticker token,single_stock,True,True,230.0,1.99242813989168,0.9948169080803351,0.006495977266847364,2.0013868506142294,1.9877850633348175,1.9619304189868263,2.0013868506142294,QSU,2025-10-21,2026-09-23,467060.0009441376,ok
S000100821,Tradr 2X Short QUBT Daily ETF,Tradr 2X Short QUBT Daily ETF,Investment Managers Series Trust II,1587982,QUBZ,QUBZ,2026,2026,-2.0,number,daily,QUBT,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000091897,Tradr 2X Long QUBT Daily ETF,Tradr 2X Long QUBT Daily ETF,Investment Managers Series Trust II,1587982,QUBX,QUBX,2025,2026,2.0,number,daily,QUBT,ticker token,single_stock,True,True,313.0,1.9774336362906135,0.9944887905537615,0.008787053883947966,1.976490040427567,1.9494850523903606,1.9175286558180684,2.0344576774695575,QUBX,2025-06-24,2026-09-23,1757172.495317459,ok
S000093880,T-REX 2X LONG QUBT DAILY TARGET ETF,T-REX 2X LONG QUBT DAILY TARGET ETF,ETF Opportunities Trust,1771146,QBTU,QBTU,2025,2026,2.0,number,daily,QUBT,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100581,Tradr 2X Long QURE Daily ETF,Tradr 2X Long QURE Daily ETF,Investment Managers Series Trust II,1587982,QURX,QURX,2026,2026,2.0,number,daily,QURE,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000087475,T-REX 2X LONG RBLX DAILY TARGET ETF,T-REX 2X LONG RBLX DAILY TARGET ETF,ETF Opportunities Trust,1771146,RBLU,RBLU,2025,2026,2.0,number,daily,RBLX,ticker token,single_stock,True,True,390.0,2.008523503841885,0.9973353866156388,0.0040645128541282145,2.030512391864689,2.001239420352829,1.9603700932956023,2.051820591527421,RBLU,2025-03-04,2026-09-23,1291386.0401391983,ok
S000090916,GraniteShares 2x Long RDDT Daily ETF,GraniteShares 2x Long RDDT Daily ETF,GraniteShares ETF Trust,1689873,RDTL,RDTL,2025,2026,2.0,number,daily,RDDT,ticker token,single_stock,True,True,375.0,1.980813143846866,0.9984796711327846,0.003532329239915307,1.990029338210405,1.9778108259227392,1.9580243093589607,2.0081754988492024,RDTL,2025-03-25,2026-09-23,8856749.66378212,ok
S000091671,Defiance Daily Target 2X Long RDDT ETF,Defiance Daily Target 2X Long RDDT ETF,Tidal Trust II,1924868,RDDX,RDDX,2025,2026,2.0,number,daily,RDDT,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000099263,Tradr 3X Long RDDT Daily ETF,Tradr 3X Long RDDT Daily ETF,Investment Managers Series Trust II,1587982,RDDU,RDDU,2026,2026,3.0,number,daily,RDDT,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000091058,Defiance Daily Target 2X Long RGTI ETF,Defiance Daily Target 2X Long RGTI ETF,Tidal Trust II,1924868,RGTX,RGTX,2025,2026,2.0,number,daily,RGTI,ticker token,single_stock,True,True,370.0,1.9910527379743537,0.9989595952493168,0.00406231095225026,1.9910535856716634,1.9831211602305252,1.968740008897544,2.0119360847440593,RGTX,2025-04-01,2026-09-23,8798868.159484863,ok
S000091898,Tradr 2X Long RGTI Daily ETF,Tradr 2X Long RGTI Daily ETF,Investment Managers Series Trust II,1587982,RGTU,RGTU,2025,2026,2.0,number,daily,RGTI,ticker token,single_stock,True,True,313.0,1.994196786514628,0.9959107642056609,0.008378897018940885,2.0001107642565943,1.9819415992835803,1.9565295979282358,2.037483889441397,RGTU,2025-06-24,2026-09-23,910702.4750232697,ok
S000085120,Defiance Daily Target 2X Long RIOT ETF,Defiance Daily Target 2X Long Carbon ETF | Defiance Daily Target 2X Long RIOT ETF,Tidal Trust II,1924868,RIOX,RIOX,2024,2026,2.0,number,daily,RIOT,ticker token,single_stock,True,True,429.0,1.9963823586118417,0.9970505240914801,0.0056983424814709875,1.9828027680962421,1.9850840043559788,1.9653828727991194,2.032332758004611,RIOX,2025-01-03,2026-09-23,6640859.116744995,ok
